"","time","ABi","ABo","Tau","Fi","Fo","A","M1","M2","N"
"3522",3522,7e-06,1.05293360867574e-06,5.84837545126354e-10,3.5087966543688e-10,1.19839069163851e-10,1.6652085484609,0.0463384362479401,0.00463384362479401,0.0819013991683324
"3523",3523,7e-06,1.05289534996438e-06,5.84837545126354e-10,3.50879702450821e-10,1.19853937392478e-10,1.66529738611964,0.0463394903219423,0.00463394903219423,0.081888848789059
"3524",3524,7e-06,1.0528570881063e-06,5.84837545126354e-10,3.50879739399177e-10,1.19868801508242e-10,1.66538616456192,0.0463405438835124,0.00463405438835124,0.0818763003323296
"3525",3525,7e-06,1.0528188231115e-06,5.84837545126354e-10,3.50879776282073e-10,1.19883661512271e-10,1.66547488383571,0.0463415969329831,0.00463415969329831,0.0818637537978509
"3526",3526,7e-06,1.05278055498996e-06,5.84837545126354e-10,3.50879813099634e-10,1.19898517405697e-10,1.66556354398895,0.0463426494706869,0.00463426494706869,0.0818512091853296
"3527",3527,7e-06,1.05274228375162e-06,5.84837545126354e-10,3.50879849851986e-10,1.19913369189649e-10,1.66565214506952,0.046343701496956,0.0046343701496956,0.0818386664944725
"3528",3528,7e-06,1.05270400940645e-06,5.84837545126354e-10,3.50879886539251e-10,1.19928216865255e-10,1.66574068712528,0.0463447530121222,0.00463447530121222,0.0818261257249866
"3529",3529,7e-06,1.0526657319644e-06,5.84837545126354e-10,3.50879923161557e-10,1.19943060433646e-10,1.66582917020402,0.0463458040165173,0.00463458040165173,0.0818135868765788
"3530",3530,7e-06,1.05262745143538e-06,5.84837545126354e-10,3.50879959719025e-10,1.19957899895949e-10,1.6659175943535,0.0463468545104725,0.00463468545104725,0.0818010499489559
"3531",3531,7e-06,1.05258916782933e-06,5.84837545126354e-10,3.5087999621178e-10,1.19972735253293e-10,1.66600595962145,0.0463479044943189,0.00463479044943189,0.0817885149418251
"3532",3532,7e-06,1.05255088115614e-06,5.84837545126354e-10,3.50880032639945e-10,1.19987566506806e-10,1.66609426605554,0.0463489539683872,0.00463489539683872,0.0817759818548932
"3533",3533,7e-06,1.05251259142573e-06,5.84837545126354e-10,3.50880069003645e-10,1.20002393657616e-10,1.6661825137034,0.046350002933008,0.0046350002933008,0.0817634506878674
"3534",3534,7e-06,1.05247429864797e-06,5.84837545126354e-10,3.50880105303001e-10,1.2001721670685e-10,1.66627070261263,0.0463510513885115,0.00463510513885115,0.0817509214404549
"3535",3535,7e-06,1.05243600283275e-06,5.84837545126354e-10,3.50880141538138e-10,1.20032035655635e-10,1.66635883283078,0.0463520993352276,0.00463520993352276,0.0817383941123627
"3536",3536,7e-06,1.05239770398992e-06,5.84837545126354e-10,3.50880177709176e-10,1.20046850505099e-10,1.66644690440534,0.0463531467734859,0.00463531467734859,0.0817258687032981
"3537",3537,7e-06,1.05235940212935e-06,5.84837545126354e-10,3.50880213816239e-10,1.20061661256368e-10,1.6665349173838,0.0463541937036159,0.00463541937036158,0.0817133452129683
"3538",3538,7e-06,1.05232109726088e-06,5.84837545126354e-10,3.5088024985945e-10,1.20076467910567e-10,1.66662287181357,0.0463552401259465,0.00463552401259465,0.0817008236410806
"3539",3539,7e-06,1.05228278939434e-06,5.84837545126354e-10,3.50880285838928e-10,1.20091270468824e-10,1.66671076774202,0.0463562860408067,0.00463562860408067,0.0816883039873423
"3540",3540,7e-06,1.05224447853955e-06,5.84837545126354e-10,3.50880321754797e-10,1.20106068932264e-10,1.66679860521651,0.046357331448525,0.0046357331448525,0.0816757862514609
"3541",3541,7e-06,1.05220616470632e-06,5.84837545126354e-10,3.50880357607178e-10,1.20120863302012e-10,1.66688638428433,0.0463583763494296,0.00463583763494296,0.0816632704331436
"3542",3542,7e-06,1.05216784790446e-06,5.84837545126354e-10,3.50880393396191e-10,1.20135653579194e-10,1.66697410499273,0.0463594207438485,0.00463594207438485,0.081650756532098
"3543",3543,7e-06,1.05212952814376e-06,5.84837545126354e-10,3.50880429121958e-10,1.20150439764934e-10,1.66706176738893,0.0463604646321095,0.00463604646321094,0.0816382445480316
"3544",3544,7e-06,1.05209120543399e-06,5.84837545126354e-10,3.50880464784598e-10,1.20165221860356e-10,1.66714937152009,0.0463615080145398,0.00463615080145398,0.0816257344806519
"3545",3545,7e-06,1.05205287978492e-06,5.84837545126354e-10,3.50880500384233e-10,1.20179999866585e-10,1.66723691743335,0.0463625508914667,0.00463625508914667,0.0816132263296665
"3546",3546,7e-06,1.05201455120631e-06,5.84837545126354e-10,3.50880535920983e-10,1.20194773784745e-10,1.6673244051758,0.0463635932632171,0.00463635932632171,0.081600720094783
"3547",3547,7e-06,1.05197621970791e-06,5.84837545126354e-10,3.50880571394967e-10,1.2020954361596e-10,1.66741183479448,0.0463646351301175,0.00463646351301175,0.081588215775709
"3548",3548,7e-06,1.05193788529945e-06,5.84837545126354e-10,3.50880606806305e-10,1.20224309361352e-10,1.66749920633639,0.0463656764924943,0.00463656764924943,0.0815757133721524
"3549",3549,7e-06,1.05189954799065e-06,5.84837545126354e-10,3.50880642155117e-10,1.20239071022046e-10,1.6675865198485,0.0463667173506735,0.00463667173506735,0.0815632128838208
"3550",3550,7e-06,1.05186120779124e-06,5.84837545126354e-10,3.50880677441521e-10,1.20253828599163e-10,1.66767377537772,0.0463677577049808,0.00463677577049808,0.081550714310422
"3551",3551,7e-06,1.05182286471091e-06,5.84837545126354e-10,3.50880712665637e-10,1.20268582093826e-10,1.66776097297095,0.0463687975557418,0.00463687975557418,0.0815382176516639
"3552",3552,7e-06,1.05178451875936e-06,5.84837545126354e-10,3.50880747827582e-10,1.20283331507157e-10,1.66784811267501,0.0463698369032816,0.00463698369032817,0.0815257229072543
"3553",3553,7e-06,1.05174616994627e-06,5.84837545126354e-10,3.50880782927476e-10,1.20298076840278e-10,1.6679351945367,0.0463708757479253,0.00463708757479253,0.0815132300769012
"3554",3554,7e-06,1.0517078182813e-06,5.84837545126354e-10,3.50880817965437e-10,1.20312818094311e-10,1.66802221860278,0.0463719140899974,0.00463719140899974,0.0815007391603125
"3555",3555,7e-06,1.05166946377414e-06,5.84837545126354e-10,3.50880852941582e-10,1.20327555270377e-10,1.66810918491995,0.0463729519298224,0.00463729519298224,0.0814882501571962
"3556",3556,7e-06,1.05163110643441e-06,5.84837545126354e-10,3.50880887856029e-10,1.20342288369597e-10,1.6681960935349,0.0463739892677244,0.00463739892677244,0.0814757630672604
"3557",3557,7e-06,1.05159274627176e-06,5.84837545126354e-10,3.50880922708897e-10,1.20357017393091e-10,1.66828294449425,0.0463750261040271,0.00463750261040271,0.0814632778902132
"3558",3558,7e-06,1.05155438329583e-06,5.84837545126354e-10,3.50880957500301e-10,1.20371742341981e-10,1.66836973784459,0.0463760624390543,0.00463760624390543,0.0814507946257626
"3559",3559,7e-06,1.05151601751622e-06,5.84837545126354e-10,3.50880992230359e-10,1.20386463217385e-10,1.66845647363247,0.0463770982731291,0.00463770982731291,0.0814383132736169
"3560",3560,7e-06,1.05147764894255e-06,5.84837545126354e-10,3.50881026899187e-10,1.20401180020425e-10,1.66854315190439,0.0463781336065747,0.00463781336065747,0.0814258338334842
"3561",3561,7e-06,1.0514392775844e-06,5.84837545126354e-10,3.50881061506903e-10,1.20415892752219e-10,1.66862977270682,0.0463791684397136,0.00463791684397137,0.0814133563050729
"3562",3562,7e-06,1.05140090345138e-06,5.84837545126354e-10,3.50881096053622e-10,1.20430601413886e-10,1.66871633608618,0.0463802027728686,0.00463802027728686,0.0814008806880912
"3563",3563,7e-06,1.05136252655305e-06,5.84837545126354e-10,3.5088113053946e-10,1.20445306006546e-10,1.66880284208886,0.0463812366063616,0.00463812366063616,0.0813884069822475
"3564",3564,7e-06,1.05132414689898e-06,5.84837545126354e-10,3.50881164964533e-10,1.20460006531318e-10,1.6688892907612,0.0463822699405147,0.00463822699405148,0.0813759351872502
"3565",3565,7e-06,1.05128576449872e-06,5.84837545126354e-10,3.50881199328958e-10,1.20474702989318e-10,1.6689756821495,0.0463833027756496,0.00463833027756496,0.0813634653028076
"3566",3566,7e-06,1.05124737936182e-06,5.84837545126354e-10,3.50881233632848e-10,1.20489395381667e-10,1.66906201630002,0.0463843351120876,0.00463843351120876,0.0813509973286282
"3567",3567,7e-06,1.05120899149781e-06,5.84837545126354e-10,3.50881267876319e-10,1.2050408370948e-10,1.66914829325897,0.0463853669501498,0.00463853669501498,0.0813385312644206
"3568",3568,7e-06,1.05117060091621e-06,5.84837545126354e-10,3.50881302059486e-10,1.20518767973877e-10,1.66923451307254,0.0463863982901571,0.00463863982901571,0.0813260671098933
"3569",3569,7e-06,1.05113220762653e-06,5.84837545126354e-10,3.50881336182464e-10,1.20533448175973e-10,1.66932067578686,0.0463874291324301,0.00463874291324301,0.0813136048647548
"3570",3570,7e-06,1.05109381163828e-06,5.84837545126354e-10,3.50881370245367e-10,1.20548124316886e-10,1.66940678144802,0.046388459477289,0.0046388459477289,0.081301144528714
"3571",3571,7e-06,1.05105541296095e-06,5.84837545126354e-10,3.50881404248308e-10,1.20562796397733e-10,1.66949283010209,0.046389489325054,0.0046389489325054,0.0812886861014793
"3572",3572,7e-06,1.05101701160401e-06,5.84837545126354e-10,3.50881438191403e-10,1.20577464419629e-10,1.66957882179507,0.0463905186760448,0.00463905186760448,0.0812762295827595
"3573",3573,7e-06,1.05097860757694e-06,5.84837545126354e-10,3.50881472074764e-10,1.2059212838369e-10,1.66966475657295,0.0463915475305808,0.00463915475305808,0.0812637749722634
"3574",3574,7e-06,1.0509402008892e-06,5.84837545126354e-10,3.50881505898506e-10,1.20606788291034e-10,1.66975063448164,0.0463925758889814,0.00463925758889814,0.0812513222696999
"3575",3575,7e-06,1.05090179155023e-06,5.84837545126354e-10,3.50881539662741e-10,1.20621444142773e-10,1.66983645556705,0.0463936037515654,0.00463936037515654,0.0812388714747776
"3576",3576,7e-06,1.05086337956947e-06,5.84837545126354e-10,3.50881573367582e-10,1.20636095940025e-10,1.66992221987502,0.0463946311186516,0.00463946311186517,0.0812264225872056
"3577",3577,7e-06,1.05082496495636e-06,5.84837545126354e-10,3.50881607013142e-10,1.20650743683903e-10,1.67000792745137,0.0463956579905585,0.00463956579905585,0.0812139756066927
"3578",3578,7e-06,1.0507865477203e-06,5.84837545126354e-10,3.50881640599534e-10,1.20665387375522e-10,1.67009357834186,0.0463966843676041,0.00463966843676041,0.081201530532948
"3579",3579,7e-06,1.05074812787071e-06,5.84837545126354e-10,3.5088167412687e-10,1.20680027015997e-10,1.67017917259223,0.0463977102501063,0.00463977102501063,0.0811890873656804
"3580",3580,7e-06,1.05070970541698e-06,5.84837545126354e-10,3.50881707595262e-10,1.20694662606441e-10,1.67026471024816,0.0463987356383828,0.00463987356383828,0.081176646104599
"3581",3581,7e-06,1.0506712803685e-06,5.84837545126354e-10,3.50881741004822e-10,1.20709294147968e-10,1.6703501913553,0.046399760532751,0.0046399760532751,0.081164206749413
"3582",3582,7e-06,1.05063285273465e-06,5.84837545126354e-10,3.50881774355662e-10,1.20723921641691e-10,1.67043561595926,0.0464007849335278,0.00464007849335278,0.0811517692998313
"3583",3583,7e-06,1.05059442252478e-06,5.84837545126354e-10,3.50881807647892e-10,1.20738545088723e-10,1.67052098410561,0.0464018088410303,0.00464018088410303,0.0811393337555633
"3584",3584,7e-06,1.05055598974826e-06,5.84837545126354e-10,3.50881840881624e-10,1.20753164490178e-10,1.67060629583987,0.0464028322555748,0.00464028322555748,0.0811269001163181
"3585",3585,7e-06,1.05051755441443e-06,5.84837545126354e-10,3.5088187405697e-10,1.20767779847167e-10,1.67069155120753,0.0464038551774777,0.00464038551774777,0.0811144683818051
"3586",3586,7e-06,1.05047911653261e-06,5.84837545126354e-10,3.50881907174039e-10,1.20782391160803e-10,1.67077675025404,0.046404877607055,0.0046404877607055,0.0811020385517334
"3587",3587,7e-06,1.05044067611215e-06,5.84837545126354e-10,3.50881940232943e-10,1.20796998432197e-10,1.6708618930248,0.0464058995446226,0.00464058995446226,0.0810896106258126
"3588",3588,7e-06,1.05040223316234e-06,5.84837545126354e-10,3.5088197323379e-10,1.20811601662462e-10,1.67094697956517,0.0464069209904958,0.00464069209904958,0.0810771846037519
"3589",3589,7e-06,1.0503637876925e-06,5.84837545126354e-10,3.50882006176693e-10,1.20826200852708e-10,1.67103200992049,0.0464079419449899,0.00464079419449899,0.0810647604852608
"3590",3590,7e-06,1.05032533971191e-06,5.84837545126354e-10,3.5088203906176e-10,1.20840796004047e-10,1.67111698413604,0.0464089624084199,0.00464089624084199,0.0810523382700488
"3591",3591,7e-06,1.05028688922986e-06,5.84837545126354e-10,3.50882071889101e-10,1.20855387117588e-10,1.67120190225707,0.0464099823811004,0.00464099823811004,0.0810399179578254
"3592",3592,7e-06,1.05024843625562e-06,5.84837545126354e-10,3.50882104658825e-10,1.20869974194444e-10,1.67128676432877,0.046411001863346,0.0046411001863346,0.0810274995483002
"3593",3593,7e-06,1.05020998079844e-06,5.84837545126354e-10,3.50882137371042e-10,1.20884557235723e-10,1.67137157039632,0.0464120208554708,0.00464120208554708,0.0810150830411828
"3594",3594,7e-06,1.05017152286759e-06,5.84837545126354e-10,3.50882170025861e-10,1.20899136242535e-10,1.67145632050484,0.0464130393577886,0.00464130393577887,0.0810026684361828
"3595",3595,7e-06,1.05013306247231e-06,5.84837545126354e-10,3.5088220262339e-10,1.20913711215991e-10,1.67154101469941,0.0464140573706133,0.00464140573706133,0.0809902557330098
"3596",3596,7e-06,1.05009459962182e-06,5.84837545126354e-10,3.50882235163737e-10,1.20928282157199e-10,1.67162565302509,0.046415074894258,0.0046415074894258,0.0809778449313737
"3597",3597,7e-06,1.05005613432534e-06,5.84837545126354e-10,3.50882267647012e-10,1.20942849067269e-10,1.67171023552687,0.046416091929036,0.00464160919290361,0.0809654360309843
"3598",3598,7e-06,1.05001766659208e-06,5.84837545126354e-10,3.50882300073321e-10,1.20957411947308e-10,1.67179476224972,0.0464171084752602,0.00464171084752602,0.0809530290315512
"3599",3599,7e-06,1.04997919643125e-06,5.84837545126354e-10,3.50882332442773e-10,1.20971970798426e-10,1.67187923323856,0.046418124533243,0.0046418124533243,0.0809406239327845
"3600",3600,7e-06,1.04994072385204e-06,5.84837545126354e-10,3.50882364755476e-10,1.2098652562173e-10,1.67196364853829,0.046419140103297,0.0046419140103297,0.0809282207343939
"3601",3601,7e-06,1.04990224886361e-06,5.84837545126354e-10,3.50882397011537e-10,1.21001076418328e-10,1.67204800819374,0.046420155185734,0.0046420155185734,0.0809158194360894
"3602",3602,7e-06,1.04986377147515e-06,5.84837545126354e-10,3.50882429211063e-10,1.21015623189328e-10,1.67213231224973,0.046421169780866,0.0046421169780866,0.0809034200375811
"3603",3603,7e-06,1.04982529169581e-06,5.84837545126354e-10,3.50882461354162e-10,1.21030165935837e-10,1.67221656075102,0.0464221838890045,0.00464221838890045,0.0808910225385789
"3604",3604,7e-06,1.04978680953475e-06,5.84837545126354e-10,3.50882493440939e-10,1.21044704658961e-10,1.67230075374234,0.0464231975104607,0.00464231975104607,0.0808786269387929
"3605",3605,7e-06,1.04974832500109e-06,5.84837545126354e-10,3.50882525471501e-10,1.21059239359808e-10,1.67238489126837,0.0464242106455458,0.00464242106455458,0.0808662332379332
"3606",3606,7e-06,1.04970983810396e-06,5.84837545126354e-10,3.50882557445955e-10,1.21073770039484e-10,1.67246897337376,0.0464252232945705,0.00464252232945705,0.0808538414357099
"3607",3607,7e-06,1.0496713488525e-06,5.84837545126354e-10,3.50882589364407e-10,1.21088296699094e-10,1.67255300010313,0.0464262354578453,0.00464262354578453,0.0808414515318333
"3608",3608,7e-06,1.04963285725579e-06,5.84837545126354e-10,3.50882621226963e-10,1.21102819339745e-10,1.67263697150103,0.0464272471356805,0.00464272471356805,0.0808290635260136
"3609",3609,7e-06,1.04959436332295e-06,5.84837545126354e-10,3.50882653033728e-10,1.21117337962542e-10,1.672720887612,0.046428258328386,0.0046428258328386,0.0808166774179611
"3610",3610,7e-06,1.04955586706305e-06,5.84837545126354e-10,3.50882684784808e-10,1.2113185256859e-10,1.67280474848052,0.0464292690362716,0.00464292690362716,0.0808042932073861
"3611",3611,7e-06,1.04951736848518e-06,5.84837545126354e-10,3.50882716480309e-10,1.21146363158994e-10,1.67288855415106,0.0464302792596468,0.00464302792596468,0.0807919108939989
"3612",3612,7e-06,1.04947886759841e-06,5.84837545126354e-10,3.50882748120334e-10,1.21160869734859e-10,1.67297230466801,0.0464312889988207,0.00464312889988207,0.08077953047751
"3613",3613,7e-06,1.04944036441178e-06,5.84837545126354e-10,3.5088277970499e-10,1.21175372297288e-10,1.67305600007575,0.0464322982541024,0.00464322982541024,0.0807671519576297
"3614",3614,7e-06,1.04940185893436e-06,5.84837545126354e-10,3.5088281123438e-10,1.21189870847386e-10,1.67313964041862,0.0464333070258006,0.00464333070258006,0.0807547753340687
"3615",3615,7e-06,1.04936335117516e-06,5.84837545126354e-10,3.50882842708609e-10,1.21204365386257e-10,1.67322322574089,0.0464343153142236,0.00464343153142236,0.0807424006065374
"3616",3616,7e-06,1.04932484114323e-06,5.84837545126354e-10,3.50882874127781e-10,1.21218855915004e-10,1.67330675608684,0.0464353231196797,0.00464353231196797,0.0807300277747463
"3617",3617,7e-06,1.04928632884758e-06,5.84837545126354e-10,3.50882905492001e-10,1.21233342434729e-10,1.67339023150067,0.0464363304424768,0.00464363304424768,0.0807176568384062
"3618",3618,7e-06,1.04924781429722e-06,5.84837545126354e-10,3.50882936801372e-10,1.21247824946537e-10,1.67347365202656,0.0464373372829225,0.00464373372829225,0.0807052877972277
"3619",3619,7e-06,1.04920929750113e-06,5.84837545126354e-10,3.50882968055997e-10,1.21262303451529e-10,1.67355701770864,0.0464383436413244,0.00464383436413244,0.0806929206509214
"3620",3620,7e-06,1.04917077846832e-06,5.84837545126354e-10,3.5088299925598e-10,1.21276777950808e-10,1.67364032859101,0.0464393495179895,0.00464393495179895,0.0806805553991981
"3621",3621,7e-06,1.04913225720775e-06,5.84837545126354e-10,3.50883030401424e-10,1.21291248445475e-10,1.67372358471773,0.0464403549132248,0.00464403549132247,0.0806681920417686
"3622",3622,7e-06,1.04909373372839e-06,5.84837545126354e-10,3.50883061492433e-10,1.21305714936632e-10,1.67380678613282,0.0464413598273368,0.00464413598273368,0.0806558305783438
"3623",3623,7e-06,1.0490552080392e-06,5.84837545126354e-10,3.50883092529108e-10,1.21320177425381e-10,1.67388993288025,0.0464423642606321,0.0046442364260632,0.0806434710086344
